;Date;Leaf Humidity-Cabernet A1 [%];Leaf Humidity-Cabernet A2 [%];Soil Oxygen-Cabernet [% O2];Air Temperature-Cabernet [°C];Soil Permittivity-Cabernet [e];Relative Humidity-Cabernet [%];Soil Temperature-Cabernet [°C];Soil Humidity-Cabernet [V];Leaf Humidity-Sauvignon Blanc A1 [%];Leaf Humidity-Sauvignon Blanc A2 [%];Soil Oxygen-Sauvignon Blanc [% O2];Air Temperature-Sauvignon Blanc [°C];Relative Humidity-Sauvignon Blanc [%];Soil Humidity-Sauvignon Blanc [V];PAR-Sauvignon Blanc [umol/m^2/s];Sap Flow Inner-Cabernet [kg/hr];Sap Flow Outer-Cabernet [kg/hr]
0;01.05.2022 00:00;8.8346875;11.5384375;7.9184375;6.8;6.6546875;92.91;16.3653125;0.001;3.79125;3.9590625;22.5396875;7.66375;90.916875;0;0.1365625;0.2;0.187
1;01.05.2022 01:00;11.90875;14.6603125;8.235625;6.38625;6.639375;93.905625;16.06125;0.001;7.6746875;7.6659375;22.6134375;6.793125;92.729375;0;0.24625;0.2;0.187
2;01.05.2022 02:00;13.969375;17.009375;8.519375;5.8775;6.6246875;94.275;15.763125;0;11.9765625;11.21375;22.6728125;6.47375;93.475;0;0.1465625;0.2;0.187
3;01.05.2022 03:00;16.175;20.0171875;8.744375;5.529375;6.62;94.616875;15.4796875;0;16.293125;14.5740625;22.7284375;5.835625;94.29;0;0.115;0.2;0.187
4;01.05.2022 04:00;18.3059375;22.3203125;8.89625;5.008125;6.62;95.836875;15.16;0;18.5053125;16.514375;22.77625;5.615625;93.7175;0;0.1071875;0.2;0.187
5;01.05.2022 05:00;20.579375;24.066875;8.9678125;4.328125;6.62;95.675;14.8646875;2.68125;21.05;19.108125;22.8090625;5.24625;93.4875;1.807;0.451875;0.2;0.187
6;01.05.2022 06:00;21.94096774;21.57870968;8.983225806;4.740322581;6.62;96.31870968;14.57451613;19.13506452;19.76;19.05516129;22.84774194;5.505806452;92.04612903;19.13322581;57.01290323;0.2;0.187
7;01.05.2022 07:00;13.65966667;9.316;8.931666667;7.783333333;6.62;89.947;14.301;21.5813;4.824;3.843333333;22.88;8.493;86.01433333;21.2359;326.7733333;0.2;0.187
8;01.05.2022 08:00;0.916285714;0.399428571;8.791142857;12.18771429;6.623428571;75.21628571;14.01885714;22.12191429;0.995142857;0.88;22.86228571;12.01514286;73.69571429;22.11588571;697.2977143;0.2;0.187
9;01.05.2022 09:00;0.708888889;0.216666667;8.595185185;15.27074074;6.63;57.78148148;13.83703704;22.23537037;0.687037037;0.662962963;22.78296296;15.26555556;56.69222222;22.34244444;1070.65963;0.2;0.187
10;01.05.2022 10:00;0.630333333;0.134333333;8.370666667;16.569;6.63;51.94766667;13.82433333;22.24796667;0.633333333;0.597333333;22.65433333;16.62333333;52.00333333;22.3884;1354.652333;0.2;0.187
11;01.05.2022 11:00;0.6084375;0.126875;8.10125;17.450625;6.63;46.696875;13.9865625;22.354875;0.59375;0.5609375;22.4359375;17.285625;44.17375;22.44675;1626.487813;0.2;0.187
12;01.05.2022 12:00;0.600625;0.1603125;7.8059375;17.803125;6.63;44.61875;14.353125;22.342625;0.56;0.5503125;22.21625;17.955625;42.913125;22.344;1769.888125;0.2;0.187
13;01.05.2022 13:00;0.58875;0.17875;7.5165625;18.15125;6.6434375;45.095625;14.8015625;22.29075;0.485;0.5840625;22.0709375;18.240625;43.3175;22.3745;1791.850625;0.2;0.187
14;01.05.2022 14:00;0.4753125;0.1796875;7.28875;18.2975;6.665625;43.780625;15.313125;22.2745;0.3971875;0.5875;21.9425;18.464375;41.86375;22.2855;1723.411875;0.2;0.187
15;01.05.2022 15:00;0.40875;0.1603125;7.1134375;18.3075;6.685625;42.3825;15.8059375;22.256375;0.328125;0.5521875;21.7584375;18.115;41.304375;22.33175;1500.401875;0.2;0.187
16;01.05.2022 16:00;0.389032258;0.125483871;6.983870968;17.94225806;6.702903226;42.55612903;16.22129032;22.25864516;0.33;0.589677419;21.62451613;17.51806452;42.42741935;22.36535484;1181.287742;0.2;0.187
17;01.05.2022 17:00;0.3746875;0.09625;6.9096875;17.103125;6.7128125;39.37375;16.6178125;22.1335;0.3065625;0.5575;21.5775;17.121875;38.77125;22.199;787.20375;0.2;0.187
18;01.05.2022 18:00;0.40516129;0.130322581;6.92483871;16.16225806;6.72;40.53516129;16.94258065;21.54522581;0.343225806;0.556451613;21.63322581;15.94322581;40.39451613;21.72287097;427.1667742;0.2;0.187
19;01.05.2022 19:00;0.5465625;0.2415625;7.0715625;14.45875;6.72;50.058125;17.1434375;16.844;0.5165625;0.660625;21.7384375;14.29;48.064375;17.85525;135.209375;0.2;0.187
20;01.05.2022 20:00;0.8046875;0.498125;7.376875;11.456875;6.7121875;62.955625;17.22125;6.60175;0.745;0.858125;21.9065625;11.598125;59.80875;5.6485;6.9109375;0.2;0.187
21;01.05.2022 21:00;0.9584375;0.6634375;7.920625;9.65375;6.7046875;70.01625;17.1853125;0.002;0.873125;0.9903125;22.0990625;9.829375;67.678125;0;0.303125;0.2;0.187
22;01.05.2022 22:00;1.0815625;0.710625;8.8421875;7.530625;6.689375;75.626875;17.0065625;0.002;0.9640625;1.0575;22.2703125;8.033125;72.0925;0;0.1225;0.2;0.187
23;01.05.2022 23:00;1.3115625;0.69875;10.98;5.790625;6.6690625;82.7575;16.7734375;0;1.0521875;1.10625;22.40125;6.77875;76.80625;0.002;0.11625;0.2;0.187
24;02.05.2022 00:00;1.669354839;1.859032258;13.68645161;5.076129032;6.646774194;84.50483871;16.46709677;0;1.10483871;1.125483871;22.53;5.632258065;80.21580645;0.004129032;0.226451613;0.2;0.187
25;02.05.2022 01:00;1.833125;2.7853125;15.061875;4.55375;6.6246875;86.25625;16.13375;0;1.5384375;1.639375;22.6128125;4.420625;86.425;0;0.155;0.2;0.187
26;02.05.2022 02:00;1.6884375;2.8925;15.92125;3.901875;6.6121875;86.785625;15.806875;0;2.6103125;2.554375;22.69;3.681875;88.0825;0.002;0.1734375;0.2;0.187
27;02.05.2022 03:00;2.2628125;4.078125;16.339375;2.95;6.6046875;88.404375;15.4265625;0;4.5246875;3.94625;22.7484375;2.6375;90.195;0;0.140625;0.2;0.187
28;02.05.2022 04:00;4.3615625;6.918125;16.5159375;2.955;6.6;92.293125;15.089375;0;6.449375;5.3609375;22.79875;3.03875;90.509375;0.004;0.2728125;0.2;0.187
29;02.05.2022 05:00;6.160645161;9.004193548;16.56322581;2.688064516;6.6;92.1083871;14.76290323;3.160548387;9.49;7.855806452;22.83354839;2.175806452;92.24516129;2.638258065;0.396774194;0.2;0.187
30;02.05.2022 06:00;7.0578125;9.59875;16.520625;2.6875;6.6;91.878125;14.4353125;19.745375;10.0546875;7.5378125;22.883125;2.56125;91.7025;19.8415;63.7753125;0.2;0.187
31;02.05.2022 07:00;1.725483871;1.591935484;16.34709677;5.584516129;6.6;84.24483871;14.13258065;21.80470968;1.694516129;1.159354839;22.91;5.462258065;86.28774194;21.64680645;322.7606452;0.2;0.187
32;02.05.2022 08:00;0.7334375;0.280625;16.013125;10.968125;6.6;67.64625;13.833125;22.142625;0.6753125;0.7315625;22.8890625;11.6;60.89375;22.09425;690.2896875;0.2;0.187
33;02.05.2022 09:00;0.6521875;0.1896875;15.4809375;15.2975;6.6;55.748125;13.63625;22.337875;0.62375;0.6178125;22.8009375;15.3075;54.31875;22.3905;1071.958125;0.2;0.187
34;02.05.2022 10:00;0.649677419;0.166774194;14.76967742;16.50903226;6.6;56.62903226;13.60419355;22.41309677;0.624516129;0.607741935;22.65419355;16.39580645;55.40129032;22.48016129;1400.495806;0.2;0.187
35;02.05.2022 11:00;0.621875;0.1278125;13.8759375;17.2875;6.6;52.14375;13.75625;22.338;0.596875;0.5496875;22.425;17.079375;51.750625;22.40625;1637.937813;0.2;0.187
36;02.05.2022 12:00;0.549375;0.1084375;12.856875;18.414375;6.6;41.91125;14.063125;22.29775;0.515625;0.5078125;22.1725;18.145625;41.3;22.364;1771.176563;0.2;0.187
37;02.05.2022 13:00;0.524333333;0.126;11.55266667;18.759;6.608;40.97433333;14.501;22.36066667;0.434666667;0.532666667;22.00033333;18.642;39.99666667;22.39873333;1792.148333;0.2;0.187
38;02.05.2022 14:00;0.488064516;0.193870968;10.59612903;18.24548387;6.633225806;50.82129032;15.05870968;22.4113871;0.430322581;0.610645161;21.8816129;17.82032258;50.64709677;22.4546129;1723.317097;0.2;0.187
39;02.05.2022 15:00;0.5075;0.2434375;10.158125;17.606875;6.655625;59.29875;15.56875;22.413625;0.4334375;0.644375;21.7040625;17.181875;58.200625;22.51725;1518.9875;0.2;0.187
40;02.05.2022 16:00;0.523548387;0.251290323;9.991935484;17.08322581;6.670322581;62.67677419;15.98709677;22.33167742;0.434193548;0.706129032;21.58677419;16.8783871;61.85645161;22.38596774;1144.109677;0.2;0.187
41;02.05.2022 17:00;0.5478125;0.2609375;10.054375;16.455;6.6828125;64.854375;16.3634375;22.0045;0.5253125;0.748125;21.533125;16.088125;64.7;22.179;709.7371875;0.2;0.187
42;02.05.2022 18:00;0.656451613;0.370967742;10.71032258;15.33903226;6.692903226;70.52677419;16.68064516;21.57332258;0.606451613;0.789354839;21.56129032;15.12290323;68.66322581;21.75874194;386.0009677;0.2;0.187
43;02.05.2022 19:00;0.873225806;0.559677419;12.15322581;13.97677419;6.7;75.86354839;16.92483871;18.74887097;0.851290323;0.966774194;21.66580645;13.74451613;75.76935484;17.58564516;91.33;0.2;0.187
44;02.05.2022 20:00;1.2234375;0.620625;13.65;12.063125;6.7;86.12;17.0315625;6.496625;1.035625;1.0546875;21.8171875;11.92125;85.48;6.8435;5.40125;0.2;0.187
45;02.05.2022 21:00;3.151935484;2.303548387;15.13645161;10.55516129;6.694516129;91.79580645;17.01258065;0.00516129;1.642903226;1.332580645;21.97709677;10.50709677;89.11225806;0;0.201612903;0.2;0.187
46;02.05.2022 22:00;4.983125;4.5971875;16.3971875;9.98875;6.684375;91.285;16.8903125;0;1.6171875;1.340625;22.1159375;9.659375;89.408125;0;0.180625;0.2;0.187
47;02.05.2022 23:00;6.545625;6.678125;17.154375;9.08125;6.664375;92.135;16.6875;0;3.711875;3.243125;22.226875;9.038125;91.3575;0.002;0.13375;0.2;0.187
48;03.05.2022 00:00;9.436774194;10.11516129;17.59774194;8.360645161;6.649677419;93.72032258;16.46032258;0.00283871;7.595806452;6.833870968;22.31387097;8.64483871;92.86032258;0;0.189032258;0.2;0.187
49;03.05.2022 01:00;11.87580645;12.84;17.87290323;7.672903226;6.629354839;94.48806452;16.21387097;0.003096774;12.24548387;10.58258065;22.40193548;7.77516129;93.6316129;0;0.231290323;0.2;0.187
50;03.05.2022 02:00;13.684375;14.90875;18.0571875;7.025;6.616875;95.415;15.9240625;0;16.806875;13.4815625;22.46625;6.145625;94.356875;0;0.1653125;0.2;0.187
51;03.05.2022 03:00;14.9015625;16.2634375;18.1565625;6.51375;6.6021875;96.3575;15.651875;0;21.2996875;15.284375;22.5134375;5.39375;95.246875;0.002;0.1959375;0.2;0.187
52;03.05.2022 04:00;15.72625;17.6378125;18.2028125;6.566875;6.59;97.114375;15.3915625;0;17.795625;16.733125;22.55375;5.558125;95.741875;0;0.16875;0.2;0.187
53;03.05.2022 05:00;16.256875;17.7934375;18.2275;6.584375;6.59;97.375;15.1346875;1.559125;13.1653125;18.0034375;22.5915625;5.541875;95.94125;2.34275;0.42625;0.2;0.187
54;03.05.2022 06:00;16.686875;16.78375;18.2096875;6.321875;6.59;97.640625;14.9;18.323625;10.469375;19.16;22.614375;5.33125;96.149375;19.64425;34.0109375;0.2;0.187
55;03.05.2022 07:00;16.4525;13.8990625;18.1678125;7.286875;6.5821875;98.05875;14.6896875;21.268125;7.0065625;16.775;22.6321875;7.41875;96.604375;21.2845;130.61375;0.2;0.187
56;03.05.2022 08:00;12.25193548;7.572258065;18.10387097;9.120645161;6.58;97.75322581;14.49;21.77048387;3.929032258;7.535806452;22.61548387;9.474193548;96.72032258;21.81712903;255.7277419;0.2;0.187
57;03.05.2022 09:00;2.0703125;1.0428125;17.9928125;11.924375;6.58;87.78375;14.333125;21.962;1.5190625;1.188125;22.545625;11.8925;88.108125;22.10425;481.0978125;0.2;0.187
58;03.05.2022 10:00;0.999354839;0.617741935;17.82516129;14.17096774;6.58;77.45096774;14.25;22.11796774;0.953870968;1.028387097;22.41387097;14.08419355;73.58258065;22.21548387;634.4909677;0.2;0.187
59;03.05.2022 11:00;0.815483871;0.385483871;17.59709677;15.71580645;6.58;58.97774194;14.25806452;22.3303871;0.758709677;0.747419355;22.30193548;15.75387097;57.45806452;22.57303226;1384.586129;0.2;0.187
60;03.05.2022 12:00;0.709354839;0.302580645;17.32032258;16.23064516;6.58;54.06322581;14.38193548;22.29729032;0.667096774;0.670322581;22.17612903;15.98387097;54.46193548;22.42935484;1196.611613;0.2;0.187
61;03.05.2022 13:00;0.722258065;0.339677419;17.05419355;15.65322581;6.58;61.91935484;14.61903226;22.24564516;0.669354839;0.706451613;22.07354839;15.43774194;62.30612903;22.27532258;1029.855161;0.2;0.187
62;03.05.2022 14:00;0.8621875;0.510625;16.846875;13.62875;6.585625;73.15625;14.9425;21.78859375;0.8284375;0.869375;21.9959375;13.4065625;71.8471875;21.8725625;352.5634375;0.2;0.187
63;03.05.2022 15:00;0.8803125;0.5315625;16.7359375;13.325;6.598125;72.588125;15.3040625;22.092125;0.855;0.901875;21.9890625;12.968125;72.2;22.196;424.2015625;0.2;0.187
64;03.05.2022 16:00;0.8478125;0.5059375;16.73375;13.62125;6.61;68.61625;15.5515625;21.74575;0.81875;0.863125;22.01;13.2759375;68.150625;21.93259375;451.0984375;0.2;0.187
65;03.05.2022 17:00;0.9325;0.585;16.7996875;12.63375;6.6190625;72.491875;15.70625;20.73625;0.888125;0.9215625;22.02125;12.5;70.760625;20.972;155.598125;0.2;0.187
66;03.05.2022 18:00;0.9675;0.6246875;16.915625;12.2115625;6.62;73.4328125;15.7853125;19.82675;0.9315625;0.961875;22.06875;11.9734375;72.176875;19.9165;79.8365625;0.2;0.187
67;03.05.2022 19:00;1;0.659375;17.0946875;11.928125;6.6184375;74.64125;15.839375;14.782125;0.9553125;0.9815625;22.1234375;11.7071875;73.7146875;14.03528125;43.1109375;0.2;0.187
68;03.05.2022 20:00;1.056774194;0.721612903;17.29387097;11.24129032;6.61;76.48774194;15.79709677;3.427;1.001290323;1.018064516;22.17322581;11.15354839;75.04677419;5.546322581;4.366451613;0.2;0.187
69;03.05.2022 21:00;1.0765625;0.744375;17.49375;11.07875;6.6034375;78.566875;15.706875;0;1.029375;1.0334375;22.2415625;10.630625;77.230625;0.001;0.23875;0.2;0.187
70;03.05.2022 22:00;1.101875;0.7665625;17.658125;10.7525;6.5934375;79.895625;15.5978125;0.002;1.051875;1.046875;22.29875;10.2325;79.184375;0;0.2040625;0.2;0.187
71;03.05.2022 23:00;1.118709677;0.800322581;17.77451613;10.68516129;6.581935484;80.81580645;15.47193548;0.002580645;1.079677419;1.047741935;22.35387097;10.09225806;81.28096774;0.002064516;0.264193548;0.2;0.187
72;04.05.2022 00:00;1.126875;0.8184375;17.8734375;10.838125;6.5721875;80.194375;15.318125;0;1.6084375;1.0675;22.384375;10.201875;80.99875;0;0.2840625;0.2;0.187
73;04.05.2022 01:00;1.159375;0.8653125;17.9471875;10.29375;6.5621875;81.72;15.165625;0;1.39125;1.0640625;22.4115625;9.7525;82.028125;0.002;0.173125;0.2;0.187
74;04.05.2022 02:00;1.163225806;0.869354839;17.9816129;10.19;6.552258065;82.36548387;15.01806452;0;1.226774194;1.075806452;22.45096774;9.836129032;81.7583871;0;0.227419355;0.2;0.187
75;04.05.2022 03:00;1.16516129;0.839677419;17.99935484;9.988387097;6.55;81.95;14.86806452;0;1.138387097;1.096774194;22.47419355;9.689677419;80.95806452;0;0.198064516;0.2;0.187
76;04.05.2022 04:00;1.1684375;0.8409375;18.0075;9.845625;6.55;81.365;14.7103125;0.002;1.124375;1.0875;22.4971875;9.494375;80.75875;0.002;0.1959375;0.2;0.187
77;04.05.2022 05:00;1.186875;0.859375;17.9921875;9.275;6.5475;82.356875;14.555625;2.7355;1.1446875;1.0875;22.52625;8.79875;82.77375;3.729;0.671875;0.2;0.187
78;04.05.2022 06:00;1.1625;0.835;17.96875;9.775625;6.55;80.87;14.445625;19.139375;1.169375;1.1371875;22.56875;9.4775;80.816875;19.7855;46.086875;0.2;0.187
79;04.05.2022 07:00;1.09125;0.75875;17.916875;11.035;6.5475;77.48875;14.285625;20.438;1.05375;1.06375;22.5875;10.934375;76.08125;20.0795;114.2278125;0.2;0.187
80;04.05.2022 08:00;1.047741935;0.710645161;17.82193548;11.59032258;6.55;75.46935484;14.14774194;20.796;1.021612903;1.026774194;22.56322581;11.47129032;74.14354839;21.16793548;188.1596774;0.2;0.187
81;04.05.2022 09:00;0.785;0.3234375;17.6759375;13.975;6.55;67.88625;14.0578125;22.1235;0.7653125;0.681875;22.5171875;13.985;64.950625;22.3075;1062.109688;0.2;0.187
82;04.05.2022 10:00;0.554375;0.0834375;17.5078125;16.779375;6.55;48.591875;14.005625;21.786;0.535;0.4359375;22.3834375;16.64;45.96;21.85625;1083.28875;0.2;0.187
83;04.05.2022 11:00;0.51875;0.0640625;17.2646875;17.445;6.5528125;45.17375;14.089375;21.80225;0.494375;0.384375;22.16625;17.49875;44.203125;21.82225;1263.46625;0.2;0.187
84;04.05.2022 12:00;0.4578125;0.0184375;16.9846875;18.348125;6.5603125;41.978125;14.3678125;21.645875;0.43375;0.3328125;21.9478125;18.276875;41.174375;21.901;1818.482188;0.2;0.187
85;04.05.2022 13:00;0.4875;0.0990625;16.74625;18.701875;6.573125;41.52;14.7596875;21.626875;0.378125;0.378125;21.7228125;18.525;41.845625;21.41525;1276.063125;0.2;0.187
86;04.05.2022 14:00;0.411;0.080333333;16.603;19.248;6.598666667;40.30133333;15.27733333;21.69803333;0.366333333;0.430666667;21.581;18.82266667;39.309;21.3674;1050.636;0.2;0.187
87;04.05.2022 15:00;0.327333333;0.045666667;16.55966667;20.11066667;6.628;38.102;15.74633333;21.2174;0.267;0.391333333;21.452;19.684;38.36733333;21.40486667;1021.515667;0.2;0.187
88;04.05.2022 16:00;0.4403125;0.118125;16.6340625;19.32;6.6509375;39.98375;16.2275;21.307375;0.3128125;0.42875;21.339375;19.1925;38.86875;21.04625;353.5378125;0.2;0.187
89;04.05.2022 17:00;0.3825;0.0846875;16.87;19.610625;6.6728125;40.2125;16.6696875;20.82375;0.365625;0.459375;21.3728125;19.208125;39.55125;20.99225;267.9265625;0.2;0.187
90;04.05.2022 18:00;0.4775;0.1525;17.1375;19.26875;6.68;41.965;16.9325;20.3755;0.431875;0.498125;21.4275;19.0275;40.7775;20.3315;154.075;0.2;0.187
91;04.05.2022 19:00;0.5275;0.2075;17.50875;18.9425;6.68125;42.76;17.0525;16.0525;0.47625;0.55375;21.58875;18.07;45.2225;11.539;68.495;0.2;0.187
92;04.05.2022 20:00;0.680625;0.3790625;18.115625;16.319375;6.6896875;54.278125;17.30125;7.05575;0.619375;0.6803125;21.688125;16.41875;51.308125;6.807;9.12875;0.2;0.187
93;04.05.2022 21:00;0.7625;0.4415625;18.49125;14.819375;6.68;62.34875;17.3115625;0.003;0.7028125;0.7503125;21.85;14.789375;59.494375;0.004;0.30875;0.2;0.187
94;04.05.2022 22:00;0.870625;0.5565625;18.7940625;13.229375;6.671875;68.111875;17.248125;0;0.81375;0.86625;21.9884375;12.626875;67.23875;0.004;0.36625;0.2;0.187
95;04.05.2022 23:00;1.0078125;0.6903125;18.996875;10.610625;6.6571875;75.184375;17.08625;0.002;0.9;0.9428125;22.1184375;11.214375;70.61875;0.002;0.2740625;0.2;0.187
96;05.05.2022 00:00;1.083225806;0.755806452;19.1883871;9.315483871;6.644193548;79.72419355;16.89;0;0.947096774;0.987741935;22.24483871;10.6816129;71.53096774;0;0.29483871;0.2;0.187
97;05.05.2022 01:00;1.0459375;0.7209375;19.3321875;9.791875;6.626875;76.179375;16.640625;0;0.9275;0.9675;22.3375;10.889375;70.49125;0.002;0.2865625;0.2;0.187
98;05.05.2022 02:00;1.006875;0.679375;19.4440625;11.8525;6.6046875;71.471875;16.360625;0.004;0.9278125;0.975;22.3984375;11.445625;71.84125;0.004;0.2128125;0.2;0.187
99;05.05.2022 03:00;0.9903125;0.6703125;19.5234375;12.57125;6.591875;70.5225;16.1225;0;0.934375;0.97;22.4584375;11.92625;71.823125;0.004;0.2975;0.2;0.187
100;05.05.2022 04:00;0.9890625;0.6640625;19.5796875;12.64625;6.58;71.6425;15.905625;0.001;0.9278125;0.9721875;22.4821875;12.355;71.101875;0.006;0.2084375;0.2;0.187
101;05.05.2022 05:00;1.009375;0.686875;19.62625;12.468125;6.5721875;72.543125;15.705;2.20575;0.920625;0.9684375;22.4821875;12.46625;69.21125;1.8735;0.5121875;0.2;0.187
102;05.05.2022 06:00;0.9715625;0.653125;19.67125;12.87125;6.5671875;67.9475;15.5375;17.89275;0.8984375;0.9434375;22.501875;12.51875;68.43125;18.14125;15.9403125;0.2;0.187
103;05.05.2022 07:00;0.8284375;0.4790625;19.6978125;14.066875;6.56;60.1875;15.39375;21.077625;0.7709375;0.820625;22.5171875;13.70125;63.239375;20.948;185.1221875;0.2;0.187
104;05.05.2022 08:00;0.59125;0.189375;19.7209375;16.180625;6.56;52.51875;15.266875;21.856625;0.5834375;0.589375;22.5059375;16.009375;51.83625;21.66925;564.8359375;0.2;0.187
105;05.05.2022 09:00;0.456774194;-0.006129032;19.72419355;17.42;6.562580645;44.49806452;15.21096774;22.0516129;0.43516129;0.344193548;22.44258065;17.21032258;43.41064516;22.17906452;1066.768387;0.2;0.187
106;05.05.2022 10:00;0.420625;-0.051875;19.6928125;18.27125;6.56;42.374375;15.2134375;22.068;0.4096875;0.285625;22.31;18.139375;41.671875;22.221;1393.6725;0.2;0.187
107;05.05.2022 11:00;0.425;-0.0659375;19.6146875;18.955625;6.565625;40.243125;15.38375;22.083;0.4003125;0.259375;22.1165625;19.18;38.47625;21.95325;1465.445313;0.2;0.187
108;05.05.2022 12:00;0.4278125;-0.0065625;19.496875;19.539375;6.583125;36.01875;15.7321875;22.073;0.386875;0.3003125;21.8990625;19.6275;35.373125;22.1465;1791.289688;0.2;0.187
109;05.05.2022 13:00;0.41375;0.0121875;19.3671875;19.8075;6.61625;35.12125;16.1859375;22.017625;0.305;0.3384375;21.748125;20.00375;34.048125;22.1445;1857.692188;0.2;0.187
110;05.05.2022 14:00;0.353125;0.043125;19.2709375;19.564375;6.65625;36.29625;16.7003125;21.903875;0.27125;0.3703125;21.64625;19.824375;34.454375;22.13675;1518.836563;0.2;0.187
111;05.05.2022 15:00;0.269375;0.0178125;19.21375;19.79375;6.685625;34.32;17.1625;22.085;0.2290625;0.374375;21.5496875;19.393125;34.6;22.33775;1589.647813;0.2;0.187
112;05.05.2022 16:00;0.2271875;-0.0296875;19.2984375;19.484375;6.7053125;31.825;17.5684375;22.089;0.1490625;0.3571875;21.5065625;19.136875;31.26;22.15675;1227.524375;0.2;0.187
113;05.05.2022 17:00;0.211875;-0.0634375;19.26875;18.62875;6.7153125;31.045;17.8690625;21.94825;0.1546875;0.3509375;21.486875;18.345625;30.746875;22.06975;858.8425;0.2;0.187
114;05.05.2022 18:00;0.2575;-0.0009375;19.2528125;17.696875;6.72;31.51;18.1640625;21.379125;0.1946875;0.3525;21.530625;17.42875;31.814375;21.61475;484.4696875;0.2;0.187
115;05.05.2022 19:00;0.373125;0.058125;19.3015625;16.03;6.72;35.23125;18.335;16.690125;0.3225;0.39125;21.633125;15.97625;32.538125;17.86525;164.71625;0.2;0.187
116;05.05.2022 20:00;0.617741935;0.302580645;19.39096774;12.77774194;6.717096774;50.3616129;18.38129032;7.620967742;0.557741935;0.598709677;21.81193548;13.16064516;47.20806452;7.491451613;11.99580645;0.2;0.187
117;05.05.2022 21:00;0.78125;0.47125;19.496875;10.496875;6.7046875;61.374375;18.300625;0.007;0.6796875;0.7171875;22.0259375;10.968125;55.3575;0.002;0.134375;0.2;0.187
118;05.05.2022 22:00;0.8840625;0.5765625;19.5953125;8.550625;6.689375;68.20125;18.1275;0;0.7646875;0.7975;22.219375;9.27625;62.563125;0.006;0.1025;0.2;0.187
119;05.05.2022 23:00;0.97375;0.66375;19.694375;6.49375;6.6665625;72.634375;17.85375;0;0.8403125;0.8728125;22.3828125;7.78625;66.349375;0;0.1775;0.2;0.187
120;06.05.2022 00:00;1.06;0.736875;19.8053125;5.41125;6.641875;75.52;17.5434375;0;0.88125;0.90875;22.535;6.86;68.055;0;0.074375;0.2;0.187
121;06.05.2022 01:00;1.104375;0.7271875;19.8890625;5.423125;6.621875;78.9625;17.1765625;0.004;0.9571875;0.9278125;22.6521875;5.32;75.455625;0.002;0.1225;0.2;0.187
122;06.05.2022 02:00;1.16625;0.6365625;19.9640625;4.600625;6.601875;80.885;16.815625;0.001;1.0221875;0.9871875;22.7421875;4.63875;73.82125;0;0.2559375;0.2;0.187
123;06.05.2022 03:00;1.2775;0.740357143;20.02964286;3.97;6.59;82.395;16.46535714;0.001142857;0.991428571;1.009285714;22.81607143;5.097857143;67.47714286;0;0.145714286;0.2;0.187
124;06.05.2022 04:00;1.2025;0.8409375;20.088125;4.51375;6.5859375;81.399375;16.1321875;0;0.9815625;1.003125;22.880625;5.298125;68.9975;0;0.1084375;0.2;0.187
125;06.05.2022 05:00;1.293548387;0.700645161;20.15387097;3.977096774;6.58;81.38935484;15.7816129;3.47516129;0.970322581;0.991612903;22.93419355;5.786129032;67.39064516;2.854129032;0.43;0.2;0.187
126;06.05.2022 06:00;1.109655172;0.713448276;20.22793103;4.468275862;6.58;80.74344828;15.41931034;18.68131034;0.960344828;0.987241379;22.96724138;4.905862069;72.08137931;19.40972414;56.23931034;0.2;0.187
127;06.05.2022 07:00;0.7440625;0.32875;20.2928125;8.29875;6.58;68.340625;15.075;21.5865;0.68625;0.745625;23.0009375;8.3725;63.7175;21.26025;303.4853125;0.2;0.187
128;06.05.2022 08:00;0.530625;0.075;20.3271875;12.655625;6.58;55.88875;14.79875;21.97925;0.4875;0.501875;22.9853125;12.335625;53.14375;21.934;683.2525;0.2;0.187
129;06.05.2022 09:00;0.488333333;-0.008055556;20.31027778;15.39777778;6.58;56.47222222;14.57194444;22.09788889;0.475833333;0.370555556;22.86611111;14.88666667;56.19666667;22.241;1074.798056;0.2;0.187
130;06.05.2022 10:00;0.4290625;-0.075;20.2346875;17.593125;6.58;46.308125;14.560625;22.067125;0.41625;0.2896875;22.6159375;17.299375;46.650625;22.1365;1410.296563;0.2;0.187
131;06.05.2022 11:00;0.426451613;-0.07483871;20.09290323;18.7616129;6.58;42.00419355;14.74741935;22.08580645;0.41483871;0.296451613;22.32806452;18.40354839;41.73516129;22.20487097;1644.85129;0.2;0.187
132;06.05.2022 12:00;0.417096774;-0.011290323;19.91290323;19.34096774;6.582903226;36.32741935;15.1416129;22.23451613;0.383870968;0.324516129;22.05741935;19.0916129;35.63483871;22.31477419;1772.152581;0.2;0.187
133;06.05.2022 13:00;0.3990625;-0.0025;19.7559375;19.384375;6.6034375;33.64;15.6809375;22.14975;0.275;0.3265625;21.9128125;19.226875;30.181875;22.2435;1789.206563;0.2;0.187
134;06.05.2022 14:00;0.283666667;-0.005666667;19.61766667;19.29633333;6.628333333;29.662;16.20833333;22.18446667;0.200333333;0.336;21.80333333;19.08133333;29.103;22.2727;1728.456;0.2;0.187
135;06.05.2022 15:00;0.213333333;-0.042666667;19.47866667;19.56666667;6.653;28.72466667;16.70833333;22.06893333;0.120666667;0.292;21.66866667;19.26333333;27.89266667;22.184;1518.522667;0.2;0.187
