,Date,Leaf Humidity-Cabernet A1 [%],Leaf Humidity-Cabernet A2 [%],Soil Oxygen-Cabernet [% O2],Air Temperature-Cabernet [°C],Soil Permittivity-Cabernet [e],Relative Humidity-Cabernet [%],Soil Temperature-Cabernet [°C],Soil Humidity-Cabernet [V],Leaf Humidity-Sauvignon Blanc A1 [%],Leaf Humidity-Sauvignon Blanc A2 [%],Soil Oxygen-Sauvignon Blanc [% O2],Air Temperature-Sauvignon Blanc [°C],Relative Humidity-Sauvignon Blanc [%],Soil Humidity-Sauvignon Blanc [V],PAR-Sauvignon Blanc [umol/m^2/s],Sap Flow Outer-Cabernet [kg/hr],Sap Flow Inner-Cabernet [kg/hr]
0,2021-06-07 12:00:00,0.413214286,0.138928571,19.98857143,24.08,7.0625,52.71357143,18.08892857,21.303,0.446428571,0.368214286,21.61642857,23.875,53.55857143,21.57014286,1654.358214,0.1,-0.03
1,2021-06-07 13:00:00,0.509375,0.1375,19.8425,24.51,7.085625,53.15875,18.8228125,21.363,0.4796875,0.373125,21.616875,24.343125,54.323125,21.645,213.750625,0.1,-0.03
2,2021-06-07 14:00:00,0.39625,0.1353125,19.74875,24.896875,7.110625,49.750625,19.539375,21.034625,0.4378125,0.346875,21.553125,24.79375,50.26,21.6715,1422.065625,0.1,-0.03
3,2021-06-07 15:00:00,0.355625,0.0740625,19.6140625,25.6025,7.1253125,46.384375,20.016875,21.2045,0.351875,0.283125,21.335625,25.193125,48.41625,21.13925,1553.048125,0.1,-0.03
4,2021-06-07 16:00:00,0.3334375,0.06875,19.418125,25.77,7.1328125,44.35375,20.50375,21.22175,0.1803125,0.236875,21.1034375,25.72875,45.565,21.3305,1336.772188,0.12,-0.03
5,2021-06-07 17:00:00,0.3375,0.0584375,19.31,25.865,7.14,44.043125,21.0559375,20.93775,0.301875,0.2496875,20.9890625,25.60375,45.80375,21.41325,1086.849688,0.11,-0.03
6,2021-06-07 18:00:00,0.3740625,0.09625,19.240625,25.345625,7.14,45.138125,21.5865625,20.252625,0.3065625,0.2503125,21.055,25.17,46.764375,20.6395,543.37125,0.12,-0.03
7,2021-06-07 19:00:00,0.406666667,0.122,19.29633333,25.13066667,7.14,46.34533333,21.933,18.6732,0.272,0.271666667,21.30566667,25.02133333,47.42333333,19.63886667,335.0063333,0.11,-0.03
8,2021-06-07 20:00:00,0.646176471,0.315,19.49588235,22.88764706,7.132352941,57.90294118,22.00382353,11.99929412,0.484705882,0.42,21.57588235,23.24352941,57.31470588,12.85135294,74.52941176,0.07,-0.03
9,2021-06-07 21:00:00,0.800625,0.4353125,19.74375,19.985,7.114375,70.37875,21.921875,1.281,0.675625,0.56625,21.8265625,20.485,69.3775,1.9415,1.5640625,0.02,-0.03
10,2021-06-07 22:00:00,0.8628125,0.4884375,19.9596875,18.078125,7.094375,75.853125,21.70375,0.002,0.7515625,0.6221875,22.01625,18.316875,75.74625,0,0.1634375,0.02,-0.03
11,2021-06-07 23:00:00,0.934375,0.539375,20.075625,17.26375,7.071875,75.8675,21.4,0.001,0.7828125,0.6553125,22.1359375,17.56625,74.233125,0,0.2515625,0.01,-0.03
12,2021-06-08 00:00:00,0.925806452,0.534193548,20.20774194,17.16290323,7.049032258,73.50677419,21.0583871,0.001032258,0.792903226,0.665483871,22.24741935,16.95451613,75.42419355,0,0.195806452,0.01,-0.03
13,2021-06-08 01:00:00,1.06,0.609375,20.271875,16.468125,7.019375,79.215625,20.6821875,0,0.9146875,0.745625,22.3221875,16.06625,80.7225,0,0.15875,0.01,-0.03
14,2021-06-08 02:00:00,1.171875,0.635625,20.361875,15.956875,7.001875,82.296875,20.3165625,0,0.954375,0.784375,22.3953125,15.635625,83.53625,0,0.3165625,0.01,-0.03
15,2021-06-08 03:00:00,1.8290625,0.6871875,20.436875,14.763125,6.9846875,87.744375,19.9409375,0,1.090625,0.825625,22.4584375,14.81125,86.78875,0,0.3465625,0.01,-0.03
16,2021-06-08 04:00:00,2.650625,0.7228125,20.481875,14.46125,6.974375,88.888125,19.6,0.2485,1.13,0.844375,22.5109375,14.57625,87.494375,0.06825,0.27875,0.01,-0.03
17,2021-06-08 05:00:00,3.35375,0.7359375,20.563125,14.268125,6.96,88.995625,19.2759375,14.0275,1.37,0.87,22.54625,13.984375,89.869375,13.4915,13.761875,0.01,-0.03
18,2021-06-08 06:00:00,2.6403125,0.70125,20.6271875,15.430625,6.96,87.141875,18.9390625,20.02425,0.8765625,0.739375,22.58875,15.228125,87.751875,19.9385,166.709375,0.01,-0.03
19,2021-06-08 07:00:00,0.8003125,0.5490625,20.6490625,18.41625,6.96,78.685625,18.66125,20.764375,0.5640625,0.5709375,22.5840625,17.993125,81.356875,20.688,481.45,0.02,-0.03
20,2021-06-08 08:00:00,0.653125,0.415625,20.6315625,21.12,6.96,71.6425,18.4146875,21.28525,0.4240625,0.5721875,22.52,20.833125,72.489375,21.32275,885.7746875,0.07,-0.03
21,2021-06-08 09:00:00,0.530357143,0.319642857,20.625,22.51857143,6.96,66.59571429,18.30214286,21.40671429,0.384642857,0.513928571,22.37821429,22.30857143,67.65357143,21.56114286,1239.176071,0.1,-0.03
22,2021-06-08 10:00:00,0.504375,0.1946875,20.5071875,23.909375,6.9628125,60.620625,18.4371875,21.36,0.37375,0.4340625,22.026875,24.085,62.18125,21.4575,1578.630313,0.11,-0.03
23,2021-06-08 11:00:00,0.4334375,0.11125,20.305625,25.57375,6.9809375,54.136875,18.9246875,20.985125,0.33625,0.315625,21.594375,25.480625,52.7475,21.18775,1816.725625,0.11,-0.03
24,2021-06-08 12:00:00,0.3671875,0.035,20.0221875,26.12875,7.0059375,45.963125,19.7403125,21.176625,0.3059375,0.26375,21.2371875,26.308125,46.364375,20.686,1323.290313,0.11,-0.03
25,2021-06-08 13:00:00,0.5859375,0.5215625,19.8303125,22.901875,7.0540625,62.064375,20.7240625,21.235,0.9646875,0.76,21.2453125,22.729375,65.805,21.26825,386.915625,0.11,-0.03
26,2021-06-08 14:00:00,0.4775,0.3221875,19.801875,23.85375,7.0878125,52.809375,21.530625,21.27125,0.4934375,0.3796875,21.3725,23.488125,55.08375,21.5945,1416.912188,0.12,-0.03
27,2021-06-08 15:00:00,0.4396875,0.15875,19.8759375,23.73125,7.0896875,52.296875,21.95625,20.936875,0.3859375,0.3425,21.3140625,23.861875,52.543125,21.09875,1123.570313,0.11,-0.03
28,2021-06-08 16:00:00,0.454375,0.1940625,19.8684375,23.884375,7.08,58.56125,22.28875,21.380875,0.410625,0.3425,21.2603125,23.88625,57.95625,21.3165,929.628125,0.08,-0.03
29,2021-06-08 17:00:00,0.361875,0.1359375,19.9646875,25.266875,7.08,53.285,22.544375,21.051875,0.3296875,0.2971875,21.168125,25.193125,53.44375,21.24,1065.2625,0.12,-0.03
30,2021-06-08 18:00:00,0.362258065,0.138064516,20.10580645,25.32967742,7.079677419,52.01645161,22.74645161,20.79635484,0.352258065,0.297741935,21.1183871,25.31645161,53.16258065,20.94119355,689.1274194,0.12,-0.03
31,2021-06-08 19:00:00,0.4859375,0.1953125,20.3303125,24.763125,7.07,55.06375,22.938125,19.207875,0.408125,0.335,21.28875,24.871875,55.51,19.26575,240.4759375,0.11,-0.03
32,2021-06-08 20:00:00,0.609375,0.2959375,20.596875,22.753125,7.061875,61.735625,22.97125,12.441875,0.5646875,0.468125,21.5103125,22.289375,65.468125,12.4035,46.195,0.05,-0.03
33,2021-06-08 21:00:00,0.759375,0.425,20.8425,20.5775,7.0471875,71.803125,22.871875,2.651875,0.7015625,0.5796875,21.72375,20.11625,75.40125,2.0425,1.2459375,0.02,-0.04
34,2021-06-08 22:00:00,0.805625,0.465625,21.021875,19.605,7.029375,75.541875,22.6528125,0.006,0.7853125,0.650625,21.8809375,18.84625,79.388125,0,0.2571875,0.02,-0.03
35,2021-06-08 23:00:00,0.8671875,0.5221875,21.1440625,18.589375,7.009375,79.55875,22.3459375,0,0.8453125,0.705625,22.0134375,17.97875,82.30625,0,0.3728125,0.01,-0.03
36,2021-06-09 00:00:00,0.885,0.5425,21.2228125,18.038125,6.991875,79.474375,22.0015625,0.002,0.8840625,0.729375,22.1028125,17.3525,82.85625,0,0.253125,0.01,-0.03
37,2021-06-09 01:00:00,0.88,0.54,21.3040625,17.8425,6.9665625,77.72125,21.6284375,0.003,0.864375,0.7259375,22.2059375,17.360625,80.20625,0.004,0.3253125,0.01,-0.03
38,2021-06-09 02:00:00,0.889375,0.554375,21.4315625,17.34,6.944375,79.573125,21.2559375,0.003,0.88125,0.7440625,22.293125,16.811875,82.361875,0,0.2253125,0.01,-0.03
39,2021-06-09 03:00:00,0.9153125,0.5778125,21.46,17.125,6.9271875,81.860625,20.8959375,0.002,0.9140625,0.7690625,22.33875,16.641875,84.290625,0,0.3121875,0.01,-0.03
40,2021-06-09 04:00:00,0.9403125,0.599375,21.4590625,16.8075,6.9121875,82.883125,20.5665625,0.13275,0.9434375,0.786875,22.3840625,16.264375,85.311875,0.06425,0.2709375,0.01,-0.03
41,2021-06-09 05:00:00,0.9684375,0.6228125,21.4475,16.229375,6.9021875,84.373125,20.2259375,12.451125,1.0803125,0.8334375,22.40625,15.29,88.779375,12.998,11.7096875,0.01,-0.03
42,2021-06-09 06:00:00,0.926875,0.6175,21.450625,16.183125,6.8971875,85.37625,19.920625,19.761375,0.90875,0.7359375,22.45375,15.77125,87.520625,19.84175,146.095625,0.01,-0.03
43,2021-06-09 07:00:00,0.75125,0.4671875,21.3784375,18.315,6.8925,77.769375,19.6490625,20.672,0.5965625,0.595625,22.4603125,17.9375,79.894375,20.68775,479.8525,0.03,-0.03
44,2021-06-09 08:00:00,0.6353125,0.2625,21.3596875,20.0925,6.8903125,72.55625,19.39125,21.39325,0.5771875,0.5903125,22.4390625,19.81,73.18875,21.43525,876.870625,0.08,-0.03
45,2021-06-09 09:00:00,0.5465625,0.19,21.3184375,21.818125,6.8921875,68.595625,19.2434375,21.507125,0.526875,0.516875,22.315625,21.7425,67.58625,21.68325,1259.927813,0.1,-0.03
46,2021-06-09 10:00:00,0.55625,0.215625,21.2409375,22.81625,6.8903125,65.041875,19.309375,21.613625,0.485625,0.423125,22.0471875,23.17125,64.051875,21.7115,1586.101563,0.1,-0.03
47,2021-06-09 11:00:00,0.4803125,0.165,21.130625,24.285625,6.9053125,59.286875,19.74,21.41425,0.4509375,0.25125,21.7015625,24.319375,60.361875,21.60875,1821.736563,0.11,-0.03
48,2021-06-09 12:00:00,0.36862069,-0.046896552,20.88172414,25.56310345,6.926896552,52.98172414,20.4262069,21.2362069,0.405517241,0.324137931,21.40517241,25.52482759,53.47965517,21.46165517,1637.037241,0.11,-0.03
49,2021-06-09 13:00:00,0.44125,0.006875,20.6540625,26.399375,6.979375,49.3575,21.309375,21.167375,0.39,0.26625,21.34125,26.5475,47.05375,21.38725,277.9446875,0.12,-0.03
50,2021-06-09 14:00:00,0.2609375,0.0009375,20.585,27.113125,7.0234375,45.850625,22.090625,20.887625,0.32125,0.2146875,21.2278125,27.164375,45.74625,21.31075,1506.810938,0.11,-0.03
51,2021-06-09 15:00:00,0.290625,-0.0065625,20.5471875,27.484375,7.0453125,45.504375,22.6896875,20.45225,0.2065625,0.165,20.92125,27.6425,43.999375,20.50675,1205.449375,0.11,-0.03
52,2021-06-09 16:00:00,1.264375,9.68375,20.575,23.326875,7.0446875,62.060625,23.2590625,20.671,2.435625,2.4725,20.8184375,23.434375,62.880625,20.7205,548.1078125,0.1,-0.03
53,2021-06-09 17:00:00,0.6634375,2.301875,20.6646875,26.07,7.04,54.2825,23.813125,20.83325,0.36125,1.036875,20.95,25.989375,54.486875,21.25,1034.233438,0.1,-0.03
54,2021-06-09 18:00:00,0.4846875,0.145625,20.8503125,26.22,7.031875,51.383125,24.0315625,20.24875,0.295,0.3940625,20.965625,26.129375,53.441875,20.49875,514.1628125,0.11,-0.03
55,2021-06-09 19:00:00,0.5846875,0.2371875,21.1165625,23.865,7.0146875,59.8125,24.1390625,18.948125,0.4878125,0.4128125,21.1478125,23.4925,62.69,19.14275,151.55375,0.07,-0.03
56,2021-06-09 20:00:00,0.64375,0.2909375,21.2740625,23.12625,7.0071875,63.0775,24.121875,16.577,0.5715625,0.475,21.3834375,22.721875,68.728125,16.429,71.14375,0.07,-0.04
57,2021-06-09 21:00:00,0.816875,0.4409375,21.3609375,21.278125,6.996875,72.11875,23.9628125,2.682125,0.7178125,0.5909375,21.5521875,20.76,75.6975,1.94175,1.1475,0.02,-0.03
58,2021-06-09 22:00:00,0.895,0.5065625,21.463125,19.841875,6.976875,75.561875,23.7321875,0.003,0.8184375,0.6671875,21.69375,18.95375,80.845625,0,0.1759375,0.01,-0.04
59,2021-06-09 23:00:00,0.9984375,0.5825,21.509375,18.245,6.951875,80.22625,23.426875,0,0.96375,0.7353125,21.8015625,17.721875,82.145,0,0.2921875,0.01,-0.03
60,2021-06-10 00:00:00,1.190625,0.6478125,21.635,16.591875,6.9290625,86.80625,23.070625,0.002,1.086875,0.774375,21.93125,16.9025,83.7175,0.004,0.2115625,0.01,-0.03
61,2021-06-10 01:00:00,1.2934375,0.67875,21.68125,16.28875,6.904375,87.308125,22.7034375,0.002,1.094375,0.80375,22.0275,16.279375,86.63,0.004,0.23625,0.01,-0.03
62,2021-06-10 02:00:00,1.3465625,0.7,21.76625,16.3725,6.879375,88.223125,22.321875,0,1.5478125,0.84875,22.1290625,15.935625,89.75375,0.002,0.07625,0.01,-0.04
63,2021-06-10 03:00:00,1.22375,0.693125,21.853125,16.5275,6.861875,88.27,21.9025,0.001,2.206875,0.869375,22.19625,15.469375,91.7725,0,0.033125,0.01,-0.03
64,2021-06-10 04:00:00,1.1259375,0.6809375,21.910625,16.313125,6.8496875,86.82875,21.51125,0.12175,2.4503125,0.875,22.2528125,15.043125,91.68125,0.1145,0.1925,0.01,-0.03
65,2021-06-10 05:00:00,1.1371875,0.695,21.9359375,15.53125,6.84,88.539375,21.1590625,12.683875,2.5721875,0.8925,22.3228125,14.52875,92.7325,14.068,14.026875,0.01,-0.03
66,2021-06-10 06:00:00,1.0146875,0.6515625,21.9746875,16.238125,6.84,86.7625,20.8075,20.232625,1.3821875,0.7559375,22.37875,15.985,89.980625,20.46025,191.78625,0.01,-0.03
67,2021-06-10 07:00:00,0.8825,0.55,22.0009375,17.955,6.84,82.08875,20.5025,20.632375,0.81875,0.705,22.3853125,17.790625,84.84875,20.76475,355.425,0.02,-0.03
68,2021-06-10 08:00:00,0.695625,0.3684375,22.03375,20.206875,6.84,73.929375,20.2359375,21.344875,0.65,0.6234375,22.349375,20.353125,75.0525,21.4395,903.314375,0.07,-0.03
69,2021-06-10 09:00:00,0.6334375,0.2596875,22.074375,21.85125,6.84,68.68875,20.06625,21.548125,0.5740625,0.5446875,22.2234375,22.045625,69.338125,21.641,1275.368125,0.1,-0.03
70,2021-06-10 10:00:00,0.5509375,0.2234375,22,23.823125,6.84,63.250625,20.1171875,21.331625,0.49625,0.45,21.9140625,23.965625,63.529375,21.526,1589.851563,0.1,-0.03
71,2021-06-10 11:00:00,0.5325,0.1984375,21.8440625,24.855625,6.848125,57.901875,20.5246875,20.759625,0.435625,0.3896875,21.5453125,25.173125,55.04,21.4315,1504.356563,0.11,-0.03
72,2021-06-10 12:00:00,0.33625,0.0565625,21.64,26.178125,6.89625,47.60375,21.2109375,21.110125,0.3421875,0.280625,21.29375,26.239375,47.2375,21.33875,1680.560625,0.11,-0.03
73,2021-06-10 13:00:00,0.4134375,0.0128125,21.46,26.444375,6.9934375,44.235625,21.998125,21.133375,0.36,0.24125,21.2609375,26.698125,44.860625,20.92575,364.4703125,0.12,-0.03
74,2021-06-10 14:00:00,0.303125,-0.04125,21.3540625,26.90875,7.0178125,40.884375,22.719375,21.04125,0.2821875,0.1671875,21.1596875,26.986875,38.475625,20.94175,1463.603125,0.12,-0.03
75,2021-06-10 15:00:00,0.289032258,-0.066774194,21.16612903,27.20516129,7.020322581,39.17129032,23.19322581,21.05751613,0.226129032,0.126129032,20.90032258,27.45032258,38.67290323,21.21641935,1765.203548,0.11,-0.03
76,2021-06-10 16:00:00,0.27875,-0.08125,21.0625,27.188125,7.0328125,37.46875,23.686875,21.177375,0.154375,0.099375,20.6834375,27.350625,36.586875,21.4375,1304.697813,0.12,-0.03
77,2021-06-10 17:00:00,0.2471875,-0.05375,20.96,26.951875,7.0453125,39.163125,24.31125,21.112,0.195625,0.110625,20.6475,27.12375,37.94625,21.246,969.1209375,0.12,-0.03
78,2021-06-10 18:00:00,0.3065625,-0.0278125,21.00125,26.51125,7.05,40.3675,24.8559375,20.7715,0.2290625,0.14125,20.865,26.63625,39.925625,20.8895,614.0921875,0.12,-0.03
79,2021-06-10 19:00:00,0.3959375,0.0515625,21.0928125,25.373125,7.044375,47.1275,25.1690625,18.5665,0.3071875,0.2234375,21.2434375,25.27375,48.158125,19.29975,252.4190625,0.11,-0.03
80,2021-06-10 20:00:00,0.58125,0.2084375,21.229375,22.4475,7.026875,63.12,25.1815625,12.669625,0.5065625,0.3946875,21.5640625,22.006875,65.775,12.176,36.1875,0.06,-0.03
81,2021-06-10 21:00:00,0.7675,0.365,21.34375,20.029375,7.0096875,73.1125,25.0228125,2.325625,0.6728125,0.5434375,21.7884375,19.408125,76.530625,1.78275,1.0721875,0.02,-0.03
82,2021-06-10 22:00:00,0.8125,0.4165625,21.5134375,19.18,6.989375,74.19625,24.7540625,0,0.773125,0.6328125,21.95875,17.665625,80.864375,0,0.168125,0.02,-0.04
83,2021-06-10 23:00:00,0.8925,0.4890625,21.5734375,17.948125,6.9665625,76.379375,24.3803125,0.003,0.8040625,0.6646875,22.030625,17.305,80.036875,0,0.045,0.01,-0.03
84,2021-06-11 00:00:00,0.9365625,0.53,21.69125,17.291875,6.944375,79.33875,23.949375,0.001,0.84875,0.70625,22.0665625,16.566875,83.521875,0,0.0459375,0.01,-0.03
85,2021-06-11 01:00:00,0.9125,0.5209375,21.7790625,17.55,6.9190625,79.1625,23.52875,0,0.8790625,0.7190625,22.0875,16.66875,84.165,0,0.0953125,0.01,-0.03
86,2021-06-11 02:00:00,0.969375,0.5690625,21.8596875,16.628125,6.894375,83.465625,23.1165625,0.003,1.044375,0.7853125,22.1034375,15.41125,88.488125,0.004,0.2803125,0.01,-0.03
87,2021-06-11 03:00:00,1.0225,0.6159375,21.870625,15.866875,6.874375,86.256875,22.7125,0.001,1.2084375,0.824375,22.1778125,14.74875,90.32125,0.002,0.13375,0.01,-0.03
88,2021-06-11 04:00:00,1.0428125,0.636875,21.8765625,15.4675,6.8596875,87.05375,22.325,0.111625,1.2159375,0.846875,22.2378125,14.466875,91.073125,0.0745,0.0903125,0.01,-0.03
89,2021-06-11 05:00:00,1.076875,0.6603125,21.97,14.799375,6.8496875,88.866875,21.975625,12.6405,1.3071875,0.8621875,22.3103125,14.073125,91.795625,13.65475,13.8153125,0.01,-0.03
90,2021-06-11 06:00:00,0.9828125,0.635625,22.0034375,15.51,6.8425,87.048125,21.6109375,19.84975,0.96875,0.72625,22.3709375,15.130625,89.48625,20.003,173.6396875,0.01,-0.03
91,2021-06-11 07:00:00,0.795625,0.4896875,22.060625,17.77625,6.845,78.94625,21.2584375,20.78275,0.741875,0.621875,22.411875,17.6725,80.125625,20.732,495.2659375,0.03,-0.03
92,2021-06-11 08:00:00,0.6471875,0.31125,22.1190625,20.076875,6.8478125,68.62875,20.96375,21.327625,0.599375,0.538125,22.39375,19.975625,69.330625,21.36875,870.175,0.08,-0.03
93,2021-06-11 09:00:00,0.5209375,0.2059375,22.1471875,21.4925,6.8575,65.241875,20.744375,21.49,0.52375,0.4640625,22.283125,21.4725,65.859375,21.649,1285.744375,0.1,-0.03
94,2021-06-18 13:00:00,0.7084375,0.3365625,18.4446875,24.365625,6.90125,59.164375,20.735625,20.89325,0.590625,0.653125,21.4571875,23.68875,61.431875,21.38625,121.126875,0.1,-0.03
95,2021-06-18 14:00:00,0.739375,0.3621875,18.47375,24.061875,6.9371875,61.328125,21.191875,20.92975,0.4903125,0.6346875,21.5178125,23.73875,62.761875,21.26125,128.5996875,0.1,-0.03
96,2021-06-18 15:00:00,0.7746875,0.396875,18.5075,23.769375,6.95,62.51375,21.43125,20.96,0.5971875,0.660625,21.49875,23.62875,64.189375,21.133375,80.1115625,0.1,-0.02
97,2021-06-18 16:00:00,0.76,0.3825,18.5496875,23.681875,6.95,64.758125,21.630625,21.16925,0.5315625,0.6346875,21.566875,23.404375,65.714375,21.32175,107.6009375,0.1,-0.03
98,2021-06-18 17:00:00,0.8140625,0.431875,18.603125,22.644375,6.95,66.11875,21.7525,20.4925,0.66875,0.704375,21.601875,22.318125,66.966875,20.554125,55.3496875,0.09,-0.03
99,2021-06-18 18:00:00,0.8265625,0.45125,18.7025,22.34125,6.9434375,66.618125,21.8196875,17.8835,0.7028125,0.73,21.6734375,21.965,69.29375,16.876,15.6290625,0.06,-0.03
100,2021-06-18 19:00:00,0.905,0.5203125,18.9121875,21.005,6.9359375,75.423125,21.80375,17.0375,0.7978125,0.81125,21.750625,20.54875,77.836875,18.049875,7.961875,0.03,-0.03
101,2021-06-18 20:00:00,0.9653125,0.573125,18.95625,20.18875,6.9234375,80.030625,21.6915625,14.1225,0.8553125,0.8590625,21.81,19.966875,80.66125,13.25975,5.749375,0.02,-0.03
102,2021-06-18 21:00:00,1.024,0.619,19.181,19.18133333,6.911,82.741,21.54133333,1.5854,0.925,0.911,21.90166667,18.75666667,83.89433333,1.623366667,0.77,0.01,-0.03
103,2021-06-18 22:00:00,1.0234375,0.630625,19.2584375,18.8675,6.899375,81.5525,21.37375,0.004,0.9246875,0.9121875,21.9821875,18.605,81.913125,0.002,0.72375,0,-0.03
104,2021-06-18 23:00:00,1.42625,9.8740625,19.165625,18.17,6.881875,87.991875,21.1578125,0,20.205625,8.260625,21.9696875,17.896875,88.754375,0,0.7103125,0.01,-0.03
105,2021-06-19 00:00:00,2.0503125,21.1290625,18.99375,17.478125,6.8684375,94.81,20.91625,0.006,34.5384375,15.5496875,21.850625,17.299375,95.126875,0.004,0.67625,0,-0.03
106,2021-06-19 01:00:00,4.358125,31.910625,18.7478125,17.513125,6.8559375,95.604375,20.7121875,0.002,29.2653125,18.5178125,21.68375,17.333125,95.858125,0.002,0.6425,0,-0.03
107,2021-06-19 02:00:00,5.5259375,25.419375,18.4021875,17.5225,6.8484375,95.87625,20.5246875,0.002,33.043125,13.93,21.561875,17.36125,96.195625,0,0.6509375,0,-0.03
108,2021-06-19 03:00:00,5.615,22.6621875,18.173125,17.615625,6.8490625,95.795,20.3078125,0,35.92625,15.4571875,21.54625,17.425,96.10625,0,0.6059375,0,-0.03
109,2021-06-19 04:00:00,6.68625,22.0503125,18.0296875,17.596875,6.8540625,96.0025,20.155625,0.036,36.8784375,16.739375,21.5196875,17.38625,96.27625,0.0895,0.6684375,0,-0.03
110,2021-06-19 05:00:00,6.8859375,14.1884375,17.9196875,17.55625,6.8853125,95.944375,19.9909375,8.35425,43.1084375,14.271875,21.5471875,17.365625,96.335,9.594375,0.8459375,0,-0.03
111,2021-06-19 06:00:00,7.30125,15.236875,17.946875,17.740625,6.963125,96.395,19.848125,19.65625,39.17375,13.5565625,21.4984375,17.58125,96.640625,18.869625,8.9125,0,-0.03
112,2021-06-19 07:00:00,6.9703125,14.5209375,18.079375,18.179375,7.0828125,95.810625,19.7284375,15.837,38.419375,12.2075,21.5921875,17.9775,96.00125,16.907625,22.7028125,0,-0.03
113,2021-06-19 08:00:00,4.910625,10.2890625,18.394375,18.95125,7.198125,91.859375,19.66875,21.28625,34.8828125,9.765,22.136875,18.73625,91.49,21.507875,401.9378125,0.01,-0.03
114,2021-06-19 09:00:00,2.2928125,4.0184375,18.6934375,20.115,7.276875,86.060625,19.648125,21.06475,23.4025,5.683125,22.1725,20.07375,84.8875,21.538375,462.6525,0.03,-0.03
115,2021-06-19 10:00:00,1.345625,1.2878125,18.708125,20.790625,7.32125,83.423125,19.73125,21.677,10.9975,2.896875,22.1440625,20.450625,82.850625,21.536,544.599375,0.06,-0.02
116,2021-06-19 11:00:00,0.997857143,1.584285714,18.79535714,21.01214286,7.343214286,81.64428571,19.89535714,21.39628571,4.651428571,1.008571429,22.12642857,20.795,81.20571429,21.31814286,429.4960714,0.09,-0.03
117,2021-06-19 12:00:00,1.201875,6.3434375,18.74,21.1,7.35,83.636875,20.1265625,21.649125,2.423125,0.9078125,22.1059375,20.77875,82.23875,21.613,414.7875,0.08,-0.03
118,2021-06-19 13:00:00,1.2225,6.5278125,18.6340625,20.655,7.3578125,83.5475,20.34625,21.348125,1.6228125,0.92625,22.0646875,20.646875,83.533125,21.5,326.2409375,0.09,-0.03
119,2021-06-19 14:00:00,1.2896875,10.048125,18.4746875,20.1,7.3734375,89.064375,20.5328125,21.483875,1.774375,1.0221875,21.9934375,19.960625,87.9025,21.44375,231.9534375,0.04,-0.03
120,2021-06-19 15:00:00,1.2325,2.82375,18.345625,20.494375,7.398125,85.565,20.6775,21.590625,1.0125,0.9353125,22.0146875,20.35625,84.273125,21.4155,387.2984375,0.06,-0.03
121,2021-06-19 16:00:00,1.1065625,0.58375,18.203125,21.57625,7.41,77.7875,20.786875,21.525,0.70875,0.78125,21.920625,21.178125,76.406875,21.29225,252.0059375,0.09,-0.02
122,2021-06-19 17:00:00,1.073333333,0.565151515,18.32212121,21.0469697,7.41,77.47969697,20.88393939,21.29324242,0.643939394,0.741515152,21.74969697,20.90878788,77.18545455,21.51524242,219.529697,0.1,-0.02
123,2021-06-19 18:00:00,1.145806452,0.638387097,18.22354839,19.72741935,7.41,84.35064516,21.06612903,19.80435484,0.925806452,0.895806452,21.70451613,19.42354839,85.47935484,19.38106452,86.17032258,0.06,-0.03
124,2021-06-19 19:00:00,1.245,0.775625,18.3121875,18.80125,7.4096875,91.235,21.1925,14.573625,1.044375,0.990625,21.690625,18.63125,91.495625,13.20725,20.9578125,0.01,-0.03
125,2021-06-19 20:00:00,1.303030303,1.644545455,18.33212121,18.74606061,7.4,92.68787879,21.21848485,11.431,1.08,1.031818182,21.72666667,18.55030303,92.6530303,11.87936364,4.257272727,0.01,-0.03
126,2021-06-19 21:00:00,1.362903226,7.011935484,18.44032258,18.45806452,7.391935484,92.54387097,21.12806452,1.992806452,1.092258065,1.052258065,21.82870968,18.26322581,92.21322581,1.561451613,0.85516129,0.01,-0.03
127,2021-06-19 22:00:00,1.335625,6.021875,18.584375,18.063125,7.39,91.57125,20.9771875,0.002,1.106875,1.0571875,21.85375,17.82875,91.58625,0.002,0.60875,0,-0.03
128,2021-06-19 23:00:00,1.3384375,5.06375,18.4959375,17.714375,7.3925,92.658125,20.811875,0.002,1.1296875,1.07,21.8328125,17.475625,92.945625,0.002,0.6084375,0,-0.03
129,2021-06-20 00:00:00,1.35625,6.6615625,18.3290625,17.511875,7.3846875,94.005,20.6353125,0.002,1.17125,1.084375,21.7771875,17.32625,93.994375,0,0.7228125,0,-0.03
130,2021-06-20 01:00:00,1.387419355,7.379677419,18.23290323,17.31483871,7.38,94.73419355,20.47419355,0.002064516,1.162903226,1.09,21.74032258,17.14096774,94.54774194,0,0.731290323,0,-0.03
131,2021-06-20 02:00:00,1.375,6.7790625,18.1528125,17.28625,7.3746875,93.76125,20.314375,0,1.15,1.09,21.7184375,17.043125,94.20875,0.002,0.68375,0,-0.03
132,2021-06-20 03:00:00,1.3825,6.2703125,18.10875,17.203125,7.3696875,93.918125,20.1709375,0.003,1.1521875,1.0996875,21.7140625,16.885,94.55875,0.004,0.6371875,0,-0.03
133,2021-06-20 04:00:00,1.3928125,5.8790625,18.10625,16.955625,7.36,94.614375,20.0284375,0.032125,1.1646875,1.111875,21.750625,16.6675,95.11375,0.04625,0.5903125,0,-0.03
